DEPTID|UFID|JOBCODE|SAL_ADMIN_PLAN|START_DATE|END_DATE|JOBCODE_DESCRIPTION|HR_POSITION
29680100|81338160|1311|TA12|2013-12-09|NULL|MANAGEMENT ANALYSIS, CRD 4|1
11200000|84307611|1437|TA12|2005-02-21|NULL|RESEARCH PROGS/SVCS, CRD 3|1
63550400|87116497|1049|TU2N|2011-12-14|NULL|REFRIGERATION MECHANIC, SR|1
23130100|86946001|1483|STAS|2014-01-15|NULL|STU AST - NON-CLERICAL & ADMIN|1
23060000|87637956|531|FA09|2007-08-16|NULL|LECTURER|1
04020000|86645511|1483|STAS|2013-09-05|NULL|STU AST - NON-CLERICAL & ADMIN|1
29091200|85433158|1483|STAS|2011-05-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
19010300|89804188|1483|STAS|2014-06-27|NULL|STU AST - NON-CLERICAL & ADMIN|1
28090000|81321201|1483|STAS|2009-07-31|NULL|STU AST - NON-CLERICAL & ADMIN|1
16880100|81942730|541|GASU|2013-07-01|NULL|GRADUATE AST-T|1
29240101|87481030|1324|TA12|2009-05-01|NULL|ACADEMIC PROGRAMS, CRD 3|1
60230000|89679501|394|FAPD|2013-08-26|NULL|POSTDOC ASO|1
04020000|87199156|1483|STAS|2014-01-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
32060300|87700562|145|CTSY|2009-08-19|NULL|AFFL CLIN INSTRUCTOR|1
56021500|88640140|140|CTSY|2013-06-03|NULL|AFFL AST PROF|1
29091200|83652410|406|FA12|1998-03-23|NULL|AST PRG DIR & AST IN|1
56021700|83561986|394|FAPD|2012-08-16|NULL|POSTDOC ASO|1
23130100|84111817|1483|STAS|2012-06-22|NULL|STU AST - NON-CLERICAL & ADMIN|1
23010201|86018538|541|GA09|2014-01-01|NULL|GRADUATE AST-T|1
60230000|81829192|394|FAPD|2009-08-16|NULL|POSTDOC ASO|1
60040000|87484010|806|TU2N|1977-08-15|NULL|SECRETARY, EXECUTIVE|1
36010000|88183087|394|FAPD|2014-02-11|NULL|POSTDOC ASO|1
29052001|82788351|1437|TA12|2011-08-30|NULL|RESEARCH PROGS/SVCS, CRD 3|1
26030100|89090879|541|GA09|2012-08-16|NULL|GRADUATE AST-T|1
04020000|89826551|1483|STAS|2014-03-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
16320000|83182129|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
14200350|81811546|1483|STAS|2014-06-27|NULL|STU AST - NON-CLERICAL & ADMIN|1
11300000|82554990|940|TU2E|2012-12-10|NULL|BIOLOGICAL SCIENTIST, SR|1
16360100|81111117|1483|STAS|2014-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
28040000|89551320|531|FA12|2000-04-28|NULL|LECTURER|1
60230000|81945131|394|FAPD|2012-01-17|NULL|POSTDOC ASO|1
62060300|84116455|1483|STAS|2014-05-30|NULL|STU AST - NON-CLERICAL & ADMIN|1
50010000|85404670|1363|TA12|2006-10-16|NULL|DEVELOPMENT/ALUMNI AFF, CRD 4|1
73030000|88382360|1114|US2N|1996-09-09|NULL|LAW ENFORCEMENT OFFICER|1
19140000|80961919|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
19221300|80415750|932|TU2E|1994-06-03|NULL|ENGINEER SPV|1
19010410|89999739|1483|STAS|2012-09-28|NULL|STU AST - NON-CLERICAL & ADMIN|1
29120000|80439390|1344|TA12|2001-09-24|NULL|EDUC/TRAINING PROGS, CRD 2|1
14200350|86399419|1483|STAS|2014-03-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|81413607|1483|STAS|2013-05-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
57800000|85743011|1483|FWSP|2011-11-04|NULL|STU AST - NON-CLERICAL & ADMIN|1
27280000|81569760|1437|TA12|1994-02-21|NULL|RESEARCH PROGS/SVCS, CRD 3|1
04020000|81191169|1483|STAS|2014-04-29|NULL|STU AST - NON-CLERICAL & ADMIN|1
02070100|88846189|1483|STAS|2014-06-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
15030300|82762570|1437|TA12|2009-05-11|NULL|RESEARCH PROGS/SVCS, CRD 3|1
19090100|88716536|1483|STAS|2013-08-26|NULL|STU AST - NON-CLERICAL & ADMIN|1
60320000|87931505|1483|STAS|2014-02-07|NULL|STU AST - NON-CLERICAL & ADMIN|1
19340000|88890956|394|FAPD|2014-01-21|NULL|POSTDOC ASO|1
33050000|83769881|394|FAPD|2008-08-16|NULL|POSTDOC ASO|1
16660000|89173779|531|FA09|2004-06-18|NULL|LECTURER|1
19090100|83859296|394|FAPD|2013-01-04|NULL|POSTDOC ASO|1
60100000|85418801|1483|STAS|2014-03-25|NULL|STU AST - NON-CLERICAL & ADMIN|1
29060000|81433460|940|US2E|1999-12-10|NULL|BIOLOGICAL SCIENTIST, SR|1
30080000|88059430|757|FACM|2012-12-03|NULL|PRG DIR & CLIN ASO PROF|1
19070000|83266906|394|FAPD|2004-08-16|NULL|POSTDOC ASO|1
29170000|83356430|790|FACM|2004-06-18|NULL|CLIN ASO PROF|1
62060100|89048543|1483|STAS|2014-01-27|NULL|STU AST - NON-CLERICAL & ADMIN|1
56010000|88842920|1267|TA12|1997-12-01|NULL|MUSEUM OPERATIONS, AST DIR 4|1
57800000|89623184|1483|STAS|2014-05-13|NULL|STU AST - NON-CLERICAL & ADMIN|1
16120100|89111430|1483|STAS|2014-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
24050100|83883870|1483|STAS|2012-04-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
16800000|86396400|140|CTSY|2004-06-18|NULL|AFFL AST PROF|1
62060100|85521985|1483|STAS|2012-09-21|NULL|STU AST - NON-CLERICAL & ADMIN|1
57140100|88594490|140|CTSY|2004-07-01|NULL|AFFL AST PROF|1
14800000|80355030|1810|TA12|2006-03-10|NULL|APPLICATION DEVELOPER ANLST 1|1
19140000|81899129|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
36010000|89351917|1483|STAS|2014-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
16480100|80113915|539|GA09|2013-08-16|NULL|GRADUATE TCH AST|1
07701100|80589060|1307|TA12|1982-11-19|NULL|ADMINISTRATIVE SERVICES, CRD 2|1
16309001|86461141|531|FA09|2012-06-28|NULL|LECTURER|1
15010000|83982374|918|TU2N|2007-09-17|NULL|LABORATORY, TEACHING SPEC|1
27010400|87669296|1403|TA12|2012-04-04|NULL|INFO/PUBLICATIONS SVCS, CRD 3|1
63700700|88380908|1631|TU2N|2012-07-20|NULL|TREATMENT PLANT SPEC|1
63620100|88702640|1030|TU2E|1996-05-17|NULL|MAINTENANCE & CONSTRUCT SUPT|1
19070000|89976485|818|TU2N|2010-05-03|NULL|ADMINISTRATIVE AST|1
01010000|82510901|806|TU2N|2009-10-02|NULL|SECRETARY, EXECUTIVE|1
60260000|84362669|541|GA12|2012-08-16|NULL|GRADUATE AST-T|1
12010000|85346270|806|TU2N|1996-02-19|NULL|SECRETARY, EXECUTIVE|1
04020000|89789449|1483|STAS|2014-05-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
16360100|82513860|1483|STAS|2014-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
29070602|80112145|997|TU2E|2007-09-12|NULL|HUMAN SERVICES SPV|1
29340000|88594815|324|FACM|2013-05-01|NULL|PRG DIR & AST PROF|1
60210000|89162121|1483|STAS|2011-02-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
29092100|84107100|1437|TA12|1988-04-13|NULL|RESEARCH PROGS/SVCS, CRD 3|1
19330100|84125561|1483|STAS|2013-05-28|NULL|STU AST - NON-CLERICAL & ADMIN|1
16880100|81942730|541|GA09|2010-08-16|NULL|GRADUATE AST-T|1
04020000|83119815|1483|STAS|2013-05-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
16040100|85320114|1483|STAS|2011-08-06|NULL|STU AST - NON-CLERICAL & ADMIN|1
29080100|87910975|394|FAPD|2014-02-28|NULL|POSTDOC ASO|1
16010300|89374339|1483|STAS|2014-05-07|NULL|STU AST - NON-CLERICAL & ADMIN|1
29010806|89134451|1341|TA12|2009-08-31|NULL|EDUC/TRAINING PROGS, AST DIR 3|1
60040000|83028610|199|FA12|2002-10-01|NULL|RES PROF|1
03020000|83288655|1483|STAS|2012-05-04|NULL|STU AST - NON-CLERICAL & ADMIN|1
30150000|81235752|324|FACM|2012-09-04|NULL|PRG DIR & AST PROF|1
29091700|80544550|790|FACM|2004-06-18|NULL|CLIN ASO PROF|1
18250000|81343200|541|GA09|2011-08-16|NULL|GRADUATE AST-T|1
28050000|89891811|1483|STAS|2014-06-13|NULL|STU AST - NON-CLERICAL & ADMIN|1
19140000|87181401|541|GA09|2013-08-16|NULL|GRADUATE AST-T|1
04030100|81164621|1483|STAS|2013-09-25|NULL|STU AST - NON-CLERICAL & ADMIN|1
04010200|85057236|1483|STAS|2013-08-26|NULL|STU AST - NON-CLERICAL & ADMIN|1
60190000|80949818|394|FAPD|2012-09-01|NULL|POSTDOC ASO|1
19140000|81988318|1483|STAS|2014-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
17060200|81838518|1483|STAS|2011-05-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
24040100|80004460|436|FA12|2008-11-14|NULL|AST UNIV LIBRARIAN|1
26030100|82129790|790|FA09|2008-07-01|NULL|CLIN ASO PROF|1
19010300|88419519|1483|STAS|2014-06-27|NULL|STU AST - NON-CLERICAL & ADMIN|1
33070000|80005670|516|FA12|1981-07-01|NULL|GRADUATE RES PROF|1
60460000|81950671|1483|STAS|2006-01-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
64404000|81421198|835|TU2N|2005-01-05|NULL|FISCAL OPERATIONS SPV|1
62060200|83462699|1483|STAS|2012-11-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
56022400|83714317|739|CTSY|2009-11-01|NULL|CO AST CURATOR|1
29300500|86184820|818|TU2N|2012-04-27|NULL|ADMINISTRATIVE AST|1
19140000|80809128|541|GA09|2012-08-16|NULL|GRADUATE AST-T|1
04020000|89234848|1483|STAS|2011-12-07|NULL|STU AST - NON-CLERICAL & ADMIN|1
29060000|89599396|1483|STAS|2013-08-05|NULL|STU AST - NON-CLERICAL & ADMIN|1
16120100|85316119|1483|STAS|2013-09-05|NULL|STU AST - NON-CLERICAL & ADMIN|1
24010200|81281531|1483|STAS|2013-09-26|NULL|STU AST - NON-CLERICAL & ADMIN|1
29050400|82933670|790|FACM|2003-07-01|NULL|CLIN ASO PROF|1
32080500|82251908|149|OF12|2009-05-01|NULL|ADJ CLIN AST PROF|1
03020000|81117711|1483|STAS|2010-10-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|81181419|1483|STAS|2014-07-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
57140100|88897380|140|CTSY|2004-06-18|NULL|AFFL AST PROF|1
04020000|83868985|1483|STAS|2014-01-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
16040100|81073809|539|GASU|2012-07-01|NULL|GRADUATE TCH AST|1
29050700|89554899|394|FAPD|2014-04-29|NULL|POSTDOC ASO|1
60330000|83819169|1483|STAS|2011-02-28|NULL|STU AST - NON-CLERICAL & ADMIN|1
14200850|83138397|1483|STAS|2012-09-29|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|84661892|1483|STAS|2012-09-06|NULL|STU AST - NON-CLERICAL & ADMIN|1
57140100|83189321|140|CTSY|2011-09-09|NULL|AFFL AST PROF|1
33030000|88578965|1483|FWSP|2014-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
14200350|87531380|1483|STAS|2013-03-17|NULL|STU AST - NON-CLERICAL & ADMIN|1
60470000|81211193|541|GA12|2010-08-16|NULL|GRADUATE AST-T|1
29160602|85586540|790|FACM|2004-06-18|NULL|CLIN ASO PROF|1
16120100|81819181|1483|STAS|2014-04-28|NULL|STU AST - NON-CLERICAL & ADMIN|1
29080100|86832164|394|FAPD|2013-09-01|NULL|POSTDOC ASO|1
19140000|81049601|1483|STAS|2014-01-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
27010400|89141591|1403|TA12|2012-09-04|NULL|INFO/PUBLICATIONS SVCS, CRD 3|1
29052001|80398501|942|TU2E|2003-08-08|NULL|CHEMIST|1
73030000|85996112|1114|US2N|2012-12-11|NULL|LAW ENFORCEMENT OFFICER|1
57720000|87217480|1269|TA12|2005-05-25|NULL|RESEARCH PROGS/SVCS, CRD 1|1
33060000|86738654|1483|STAS|2013-02-11|NULL|STU AST - NON-CLERICAL & ADMIN|1
32060300|89400561|145|CTSY|2011-11-07|NULL|AFFL CLIN INSTRUCTOR|1
13020100|81617564|1483|FWSP|2014-04-04|NULL|STU AST - NON-CLERICAL & ADMIN|1
27010704|85588810|1374|TA12|2001-07-30|NULL|COMPUTER APPLICATIONS, CRD 3|1
24040100|89180686|1483|STAS|2014-05-28|NULL|STU AST - NON-CLERICAL & ADMIN|1
35010800|89991908|955|TU2E|2011-01-14|NULL|REGISTERED NURSE PRACT, ADVANC|1
60754400|88992175|1483|STAS|2013-02-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
14200850|84145875|1483|STAS|2013-08-21|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|89156183|1483|STAS|2014-05-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
60740000|83887000|1100|TU2N|1980-02-29|NULL|AGRICULTURAL AST|1
04020000|89156183|1483|STAS|2013-03-13|NULL|STU AST - NON-CLERICAL & ADMIN|1
16309001|82264623|1483|STAS|2013-03-08|NULL|STU AST - NON-CLERICAL & ADMIN|1
29080100|89518951|394|FAPD|2008-08-16|NULL|POSTDOC ASO|1
55050100|87860350|436|FA12|2013-11-01|NULL|AST UNIV LIBRARIAN|1
32060300|87709410|140|CTSY|2004-07-01|NULL|AFFL AST PROF|1
16320000|83182129|541|GASU|2014-07-01|NULL|GRADUATE AST-T|1
31030100|81868160|142|CTSY|2013-10-10|NULL|AFFL CLIN PROF|1
60330000|83549844|836|TU2N|2011-05-27|NULL|ACCOUNTANT|1
04020000|82330371|1483|STAS|2011-12-05|NULL|STU AST - NON-CLERICAL & ADMIN|1
19070000|81693925|1483|STAS|2014-06-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
60030000|85218760|1328|TA12|1986-03-25|NULL|EDUC MEDIA/COMMUNIC, CRD 4|1
17210400|87457741|1483|STAS|2014-01-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
17060100|85671985|1483|STAS|2013-01-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
56022400|83889258|1483|STAS|2012-12-21|NULL|STU AST - NON-CLERICAL & ADMIN|1
29080100|88169080|940|US2E|1994-02-28|NULL|BIOLOGICAL SCIENTIST, SR|1
16120100|80655903|394|FAPD|2013-10-01|NULL|POSTDOC ASO|1
28309000|88699181|1305|TA12|2013-02-18|NULL|ACCOUNTING, CRD 3|1
04020000|87870121|1483|STAS|2010-08-19|NULL|STU AST - NON-CLERICAL & ADMIN|1
60872000|89468000|1483|STAS|2014-05-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
57140100|88109111|730|CTSY|2013-06-01|NULL|CO SCTST|1
29051402|85755070|940|TU2E|2001-01-19|NULL|BIOLOGICAL SCIENTIST, SR|1
56020000|84940200|727|CTSY|1972-01-01|NULL|CO CURATOR|1
23120100|84619809|1245|TA12|2014-06-30|NULL|BROADCASTING, CRD 1|1
28090000|85129175|790|FA12|2004-08-15|NULL|CLIN ASO PROF|1
50010000|88691599|1184|TA12|2012-07-23|NULL|DEVELOPMENT/ALUMNI AFF, CRD 1|1
24090000|80594291|1483|STAS|2008-10-27|NULL|STU AST - NON-CLERICAL & ADMIN|1
16240100|87120913|1483|STAS|2011-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
33160000|81457524|1483|STAS|2013-02-25|NULL|STU AST - NON-CLERICAL & ADMIN|1
29290100|81888232|782|FACM|2006-11-01|NULL|CHAIR & CLIN ASO PROF|1
14200350|83413523|1483|STAS|2013-06-28|NULL|STU AST - NON-CLERICAL & ADMIN|1
60820000|80492331|866|TU2N|2010-11-19|NULL|IT PRACTITIONER|1
32060300|86306881|145|CTSY|2010-08-30|NULL|AFFL CLIN INSTRUCTOR|1
29260100|85936253|528|FA12|2011-05-27|NULL|AST SCTST|1
16360100|87297483|394|FAPD|2012-08-31|NULL|POSTDOC ASO|1
16200100|85114915|539|GA09|2010-08-16|NULL|GRADUATE TCH AST|1
04020000|87549689|1483|STAS|2014-01-22|NULL|STU AST - NON-CLERICAL & ADMIN|1
29141700|84222630|790|FACM|2004-06-18|NULL|CLIN ASO PROF|1
29051400|83761684|394|FAPD|2013-07-01|NULL|POSTDOC ASO|1
04020000|89317591|1483|STAS|2012-04-20|NULL|STU AST - NON-CLERICAL & ADMIN|1
56020400|84926270|940|TU2E|1979-03-12|NULL|BIOLOGICAL SCIENTIST, SR|1
60330000|83949901|1483|STAS|2014-05-27|NULL|STU AST - NON-CLERICAL & ADMIN|1
29120000|82507415|1802|FACM|2006-09-18|NULL|CHIEF & CLIN EMINENT SCHOLAR|1
60092000|85193831|1100|TU2N|2005-02-21|NULL|AGRICULTURAL AST|1
60260000|84019466|541|GA12|2004-04-01|NULL|GRADUATE AST-T|1
16600100|89111430|1483|STAS|2012-06-12|NULL|STU AST - NON-CLERICAL & ADMIN|1
36020000|85840109|140|CTSY|2011-08-05|NULL|AFFL AST PROF|1
60140000|89439489|1483|STAS|2014-05-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
16360100|83796282|541|GA12|2013-08-16|NULL|GRADUATE AST-T|1
29080100|89431818|215|FACM|2013-07-01|NULL|ACT DIR & CLIN AST PROF|1
23010400|89298924|1483|STAS|2013-08-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
32080500|83462118|149|OF12|2009-01-09|NULL|ADJ CLIN AST PROF|1
60100000|82940114|541|GA12|2013-08-16|NULL|GRADUATE AST-T|1
56022000|87491153|1483|STAS|2011-10-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
07700100|88756851|866|TU2N|2014-02-14|NULL|IT PRACTITIONER|1
11090000|87358807|818|TU2N|2003-05-27|NULL|ADMINISTRATIVE AST|1
07700200|83327080|1083|TU2N|2008-01-22|NULL|ELECTRONIC TECH, SR|1
62060200|88984184|1483|STAS|2014-02-07|NULL|STU AST - NON-CLERICAL & ADMIN|1
14200700|85767465|1483|STAS|2014-01-06|NULL|STU AST - NON-CLERICAL & ADMIN|1
03020000|81990151|1483|FWSP|2011-09-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|89118749|1483|STAS|2013-01-04|NULL|STU AST - NON-CLERICAL & ADMIN|1
60470000|88406695|1483|STAS|2014-05-08|NULL|STU AST - NON-CLERICAL & ADMIN|1
29060000|85149932|394|FAPD|2012-08-13|NULL|POSTDOC ASO|1
16900100|81898949|541|GASU|2014-05-16|NULL|GRADUATE AST-T|1
60351067|85079284|439|FA12|2008-01-01|NULL|EXT AGENT I|1
26050100|84194906|541|GA09|2010-08-16|NULL|GRADUATE AST-T|1
04020000|81413607|1483|STAS|2013-05-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
16360100|86631843|1483|STAS|2011-07-27|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|89118749|1483|STAS|2014-06-24|NULL|STU AST - NON-CLERICAL & ADMIN|1
29091700|80544550|790|FACM|1996-07-01|NULL|CLIN ASO PROF|1
29290100|81888232|782|FACM|2006-11-01|NULL|CHAIR & CLIN ASO PROF|1
23060000|87637956|531|FASU|2008-05-15|NULL|LECTURER|1
04020000|86771696|1483|STAS|2010-12-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
30090000|80825890|790|FACM|1996-10-11|NULL|CLIN ASO PROF|1
04020000|80168128|1483|STAS|2013-01-04|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|81135284|1483|STAS|2014-07-07|NULL|STU AST - NON-CLERICAL & ADMIN|1
26050100|84579941|541|GA09|2011-08-16|NULL|GRADUATE AST-T|1
60210000|88016660|818|TU2N|1979-08-27|NULL|ADMINISTRATIVE AST|1
62060200|85492159|1483|STAS|2013-02-08|NULL|STU AST - NON-CLERICAL & ADMIN|1
19050000|89192186|1483|STAS|2014-05-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
14200350|89642288|1483|STAS|2012-01-26|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|83348971|1483|STAS|2013-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
62060100|84141078|1483|STAS|2011-07-05|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|84661892|1483|STAS|2014-01-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
60260000|87732340|478|FA12|1996-12-27|NULL|CHAIR & PROF|1
07700100|83276280|818|TU2N|1997-05-08|NULL|ADMINISTRATIVE AST|1
60100000|83131661|1483|STAS|2011-09-07|NULL|STU AST - NON-CLERICAL & ADMIN|1
29340000|88594815|324|FACM|2013-05-01|NULL|PRG DIR & AST PROF|1
04020000|86018538|1483|STAS|2011-08-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
28040000|83600740|940|US2E|1987-05-11|NULL|BIOLOGICAL SCIENTIST, SR|1
24010100|84154133|806|TU2N|2011-04-25|NULL|SECRETARY, EXECUTIVE|1
67010000|84545160|836|TU2N|2007-09-07|NULL|ACCOUNTANT|1
11800000|87309469|1483|STAS|2012-02-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
53011000|83767180|818|TU2N|1984-10-01|NULL|ADMINISTRATIVE AST|1
55020100|86181310|436|FA12|2006-10-13|NULL|AST UNIV LIBRARIAN|1
73030000|84767500|1114|US2N|2008-09-05|NULL|LAW ENFORCEMENT OFFICER|1
04020000|89567335|1483|STAS|2014-05-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
29051400|84971523|324|FACM|2012-07-01|NULL|PRG DIR & AST PROF|1
16383000|86199904|1483|STAS|2012-01-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
56021200|83367678|394|FAPD|2012-08-20|NULL|POSTDOC ASO|1
23040300|83799696|1483|STAS|2012-12-04|NULL|STU AST - NON-CLERICAL & ADMIN|1
60820000|84917379|836|TU2N|2005-10-31|NULL|ACCOUNTANT|1
28090000|89989713|394|FAPD|2013-07-01|NULL|POSTDOC ASO|1
16040100|86810969|539|GASU|2014-07-01|NULL|GRADUATE TCH AST|1
17060200|85334410|1324|TA12|2013-09-04|NULL|ACADEMIC PROGRAMS, CRD 3|1
14200350|89999180|1483|STAS|2011-09-12|NULL|STU AST - NON-CLERICAL & ADMIN|1
16720100|89444161|1483|STAS|2013-03-15|NULL|STU AST - NON-CLERICAL & ADMIN|1
60770000|82155291|394|FAPD|2013-02-01|NULL|POSTDOC ASO|1
60150000|81810121|394|FAPD|2012-03-02|NULL|POSTDOC ASO|1
04030200|85192506|1483|STAS|2013-07-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
60170000|88131497|140|CTSY|2007-04-25|NULL|AFFL AST PROF|1
18080000|84825144|394|FAPD|2014-05-26|NULL|POSTDOC ASO|1
29091800|81043795|1483|FWSP|2013-04-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|89140460|1483|STAS|2014-01-21|NULL|STU AST - NON-CLERICAL & ADMIN|1
34080102|89343911|1483|STAS|2014-03-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
29190000|82816353|394|FAPD|2012-01-09|NULL|POSTDOC ASO|1
34060700|87769660|478|FA12|1995-03-01|NULL|CHAIR & PROF|1
60030000|89190208|1483|FWSP|2012-10-12|NULL|STU AST - NON-CLERICAL & ADMIN|1
60370000|81353843|1483|STAS|2013-09-06|NULL|STU AST - NON-CLERICAL & ADMIN|1
56021100|87491153|1483|FWSP|2013-01-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
60080000|88138142|1483|STAS|2013-09-10|NULL|STU AST - NON-CLERICAL & ADMIN|1
29140101|84803480|818|TU2N|2004-05-07|NULL|ADMINISTRATIVE AST|1
56021100|89993611|394|FAPD|2013-03-01|NULL|POSTDOC ASO|1
16200100|89492575|1483|STAS|2014-01-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|83903859|1483|STAS|2013-04-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
28090000|87849176|1483|STAS|2010-12-03|NULL|STU AST - NON-CLERICAL & ADMIN|1
07700100|86919549|866|TU2N|2011-03-04|NULL|IT PRACTITIONER|1
04020000|81643711|1483|STAS|2014-01-22|NULL|STU AST - NON-CLERICAL & ADMIN|1
60733000|81379683|394|FAPD|2014-02-01|NULL|POSTDOC ASO|1
62060200|83367645|1483|STAS|2013-09-13|NULL|STU AST - NON-CLERICAL & ADMIN|1
32050000|84911020|145|CTSY|2010-06-28|NULL|AFFL CLIN INSTRUCTOR|1
32060300|89492509|145|CTSY|2012-01-17|NULL|AFFL CLIN INSTRUCTOR|1
56030500|85671985|1483|STAS|2012-08-31|NULL|STU AST - NON-CLERICAL & ADMIN|1
04050000|86541013|1430|TA12|2011-05-16|NULL|STUDENT AFFAIRS, CRD 2|1
16400100|81918108|140|CTSY|2011-02-04|NULL|AFFL AST PROF|1
19070000|87034552|1483|STAS|2009-08-16|NULL|STU AST - NON-CLERICAL & ADMIN|1
26020100|82363013|1483|STAS|2014-04-18|NULL|STU AST - NON-CLERICAL & ADMIN|1
60040000|89151421|1483|STAS|2013-12-20|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|89483188|1483|STAS|2011-06-21|NULL|STU AST - NON-CLERICAL & ADMIN|1
63700100|87256710|1030|US2E|1985-06-14|NULL|MAINTENANCE & CONSTRUCT SUPT|1
19050000|83163194|1483|STAS|2012-06-11|NULL|STU AST - NON-CLERICAL & ADMIN|1
29060000|86791580|940|TU2E|2009-02-09|NULL|BIOLOGICAL SCIENTIST, SR|1
19070000|81230446|1437|TA12|2009-11-18|NULL|RESEARCH PROGS/SVCS, CRD 3|1
60070000|82627706|1483|STAS|2009-09-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
60170000|88640140|140|CTSY|2011-01-27|NULL|AFFL AST PROF|1
16120100|88913968|394|OF12|2012-03-22|NULL|POSTDOC ASO|1
14200800|88711906|1483|STAS|2014-07-02|NULL|STU AST - NON-CLERICAL & ADMIN|1
56022400|84375151|739|CTSY|2006-01-02|NULL|CO AST CURATOR|1
28311001|84547982|1483|STAS|2013-01-11|NULL|STU AST - NON-CLERICAL & ADMIN|1
60230000|87878860|940|TU2E|1990-01-19|NULL|BIOLOGICAL SCIENTIST, SR|1
60310000|80485990|1044|TU2N|1996-06-12|NULL|ELECTRICIAN|1
16010000|86934440|818|TU2N|1988-03-16|NULL|ADMINISTRATIVE AST|1
19050000|89511149|1483|STAS|2014-01-01|NULL|STU AST - NON-CLERICAL & ADMIN|1
04020000|89491831|1483|STAS|2012-08-17|NULL|STU AST - NON-CLERICAL & ADMIN|1
29092000|89298114|790|FACM|2006-02-15|NULL|CLIN ASO PROF|1
32060300|89290652|1496|CTSY|2011-03-03|NULL|CO RES AST PROF|1
16309001|88757739|1483|STAS|2012-09-05|NULL|STU AST - NON-CLERICAL & ADMIN|1
19020000|81171949|1483|STAS|2014-01-14|NULL|STU AST - NON-CLERICAL & ADMIN|1
29120000|81058630|940|TU2E|2008-02-22|NULL|BIOLOGICAL SCIENTIST, SR|1
16900100|85404635|394|FAPD|2010-10-01|NULL|POSTDOC ASO|1
60140000|89439489|1483|STAS|2014-05-09|NULL|STU AST - NON-CLERICAL & ADMIN|1
14200500|86145181|1344|TA12|2012-06-22|NULL|EDUC/TRAINING PROGS, CRD 2|1
